Variable,Category,Tag,Weight,Exclude,Require,Extra,Version
tU,atmosphere,star pasties,1,[],"[""female""]",[],v4
tU,atmosphere,track jacket,12,[],[],[],v4
tU,atmosphere,strapless shirt,12,[],"[""female""]",[],v4
tU,atmosphere,bomber jacket,12,[],[],[],v4
tU,atmosphere,hawaiian shirt,12,[],[],[],v4
tU,atmosphere,tangzhuang,12,[],[],[],v4
tU,atmosphere,sleeveless hoodie,12,[],[],[],v4
tU,atmosphere,camouflage jacket,12,[],[],[],v4
tU,atmosphere,denim jacket,12,[],[],[],v4
tU,atmosphere,see-through jacket,12,[],[],[],v4
tU,atmosphere,duster coat,12,[],[],[],v4
tZ,camera,bloomers,12,[],"[""female""]",[],v4
tZ,camera,buruma,12,[],"[""female""]",[],v4
tZ,camera,chaps,12,[],[],[],v4
tZ,camera,pants,12,[],[],[],v4
tZ,camera,tight pants,12,[],[],[],v4
tZ,camera,baggy pants,12,[],[],[],v4
tZ,camera,bell-bottoms,12,[],[],[],v4
tZ,camera,capri pants,12,[],[],[],v4
tZ,camera,detached pants,12,[],[],[],v4
tZ,camera,jeans,12,[],[],[],v4
tZ,camera,lowleg pants,12,[],[],[],v4
tZ,camera,pants rolled up,12,[],[],[],v4
tZ,camera,yoga pants,12,[],[],[],v4
tZ,camera,pelvic curtain,12,[],[],[],v4
tZ,camera,petticoat,12,[],"[""female""]",[],v4
tZ,camera,shorts,12,[],[],[],v4
tZ,camera,bike shorts,12,[],[],[],v4
tZ,camera,denim shorts,12,[],[],[],v4
tZ,camera,dolphin shorts,12,[],"[""female""]",[],v4
tZ,camera,gym shorts,12,[],[],[],v4
tZ,camera,lowleg shorts,12,[],[],[],v4
